37	3539	0	"Pittsburgh"	"Hiro's Pooping Bush"	Outdoors & Recreation::Dog Run	40.4374498128891	-80.0187224149704
37	3539	0	"Pittsburgh"	"Highmark Sportsworks at Carnegie Science Center"	Arts & Entertainment::Museum::Science Museum	40.44635498181206	-80.0184412062235
37	3539	0	"Pittsburgh"	"Smith Brothers Agency"	Professional & Other Places::Office	40.44809816913318	-80.00384126352225
37	3539	0	"Pittsburgh"	"Pittsburgh Baseball Club Grill @ PNC Park"	Food::American Restaurant	40.44747543334961	-80.00686645507812
37	3539	0	"Pittsburgh"	"Jerome Bettis' Grille 36"	Nightlife Spot::Sports Bar	40.44555904298919	-80.01156091690063
37	3539	0	"Pittsburgh"	"McFadden's"	Nightlife Spot::Pub	40.44655515193201	-80.00750541687012
37	3539	0	"Pittsburgh"	"Finnigan's Wake"	Nightlife Spot::Pub	40.44841291845888	-80.00332798230197
37	3539	0	"Pittsburgh"	"Stage AE"	Arts & Entertainment::Music Venue	40.44606526413282	-80.01261234283447
37	3539	0	"Pittsburgh"	"Homeless Party"	Nightlife Spot::Other Nightlife	40.449424743652344	-80.00264739990234
37	3539	0	"Pittsburgh"	"Under The North Shore Underpass For Some Reason"	Nightlife Spot::Other Nightlife	40.44729232788086	-80.0046157836914
37	3539	0	"Pittsburgh"	"Toshiba Business Solutions"	Professional & Other Places::Office	40.44878387451172	-80.02723693847656
37	3539	0	"Pittsburgh"	"EQT Three Rivers Regatta"	Arts & Entertainment::General Entertainment	40.442465	-80.009352
37	3539	0	"Pittsburgh"	"Lincoln at North Shore"	Professional & Other Places::Building	40.448631286621094	-79.99897766113281
37	3539	0	"Pittsburgh"	"Heinz Field-Concourse B"	Arts & Entertainment::Stadium::Football Stadium	40.44661331176758	-80.01567077636719
37	3539	0	"Pittsburgh"	"Kaz's Party Car"	Nightlife Spot::Beer Garden	40.446951	-80.020278
37	3539	0	"Pittsburgh"	"Diamond Pizza"	Food::Pizza Place	40.44702911376953	-80.00408172607422
37	3539	0	"Pittsburgh"	"Pittsburgh Grille And Sports Bar"	Nightlife Spot::Sports Bar	40.44561248742869	-80.01117430139938
37	3539	0	"Pittsburgh"	"Riverwalk"	Outdoors & Recreation::Park	40.4455204456552	-80.00866814287552
37	3539	0	"Pittsburgh"	"The Pittsburgh Fan"	Shop & Service::Sporting Goods Shop	40.44845962524414	-80.00414276123047
37	3539	0	"Pittsburgh"	"Andy Warhol Museum"	Arts & Entertainment::Museum	40.44854298843909	-80.00220898
37	3539	0	"Pittsburgh"	"Duquesne Scenic Overlook"	Outdoors & Recreation::Scenic Lookout	40.438353	-80.019002
37	3539	0	"Pittsburgh"	"PNC Park - Lexus Club"	Food::Restaurant	40.447383880615234	-80.00645446777344
37	3539	0	"Pittsburgh"	"Lacock St Underpass"	Outdoors & Recreation::Other Great Outdoors	40.45055911307826	-80.00274371169259
37	3539	0	"Pittsburgh"	"Riverquest"	Outdoors & Recreation::Harbor / Marina	40.44580091141829	-80.01952764085198
